barcode	sub_category_slug	top_category_id	source
7296073745853	cooking-main	5	shufersal
7296073745877	pharmacy-main	16	shufersal
7296073745891	pharmacy-main	16	shufersal
7296073746249	fragrance-main	13	shufersal
7296073746256	living-room-main	23	shufersal
7296073746263	living-room-main	23	shufersal
7296073746287	fragrance-main	13	shufersal
7296073746294	living-room-main	23	shufersal
7296073746300	organic-main	10	shufersal
7296073746317	organic-main	10	shufersal
7296073746331	living-room-main	23	shufersal
7296073746362	fragrance-main	13	shufersal
7296073746409	electronics-main	26	shufersal
7296073746423	electronics-main	26	shufersal
7296073746430	dairy-main	3	shufersal
7296073746447	dairy-main	3	shufersal
7296073746454	dairy-main	3	shufersal
7296073746461	dairy-main	3	shufersal
7296073746478	dairy-main	3	shufersal
7296073746492	dairy-main	3	shufersal
7296073746508	dairy-main	3	shufersal
7296073746515	clothing-main	27	shufersal
7296073746546	meat-main	4	shufersal
7296073746553	meat-main	4	shufersal
7296073746560	meat-main	4	shufersal
7296073746577	electronics-main	26	shufersal
7296073746584	electronics-main	26	shufersal
7296073746607	electronics-main	26	shufersal
7296073746614	electronics-main	26	shufersal
7296073746621	electronics-main	26	shufersal
7296073746638	electronics-main	26	shufersal
7296073746645	electronics-main	26	shufersal
7296073746652	electronics-main	26	shufersal
7296073746676	electronics-main	26	shufersal
7296073746690	electronics-main	26	shufersal
7296073746706	electronics-main	26	shufersal
7296073746713	electronics-main	26	shufersal
7296073746737	pets-main	18	shufersal
7296073746768	frozen-main	2	shufersal
7296073746782	fragrance-main	13	shufersal
7296073747000	fragrance-main	13	shufersal
7296073747208	dairy-main	3	shufersal
7296073747215	meat-main	4	shufersal
7296073747222	meat-main	4	shufersal
7296073747239	meat-main	4	shufersal
7296073747246	meat-main	4	shufersal
7296073747291	meat-main	4	shufersal
7296073747307	meat-main	4	shufersal
7296073747314	meat-main	4	shufersal
7296073747321	meat-main	4	shufersal
7296073747338	meat-main	4	shufersal
7296073747345	meat-main	4	shufersal
7296073747352	meat-main	4	shufersal
7296073747369	meat-main	4	shufersal
7296073747376	dairy-main	3	shufersal
7296073747383	dairy-main	3	shufersal
7296073747390	meat-main	4	shufersal
7296073747406	meat-main	4	shufersal
7296073747413	meat-main	4	shufersal
7296073747420	meat-main	4	shufersal
7296073747437	meat-main	4	shufersal
7296073747444	meat-main	4	shufersal
7296073747451	meat-main	4	shufersal
7296073747468	dairy-main	3	shufersal
7296073747475	dairy-main	3	shufersal
7296073747482	dairy-main	3	shufersal
7296073747499	dairy-main	3	shufersal
7296073747505	dairy-main	3	shufersal
7296073747512	dairy-main	3	shufersal
7296073747529	dairy-main	3	shufersal
7296073747536	dairy-main	3	shufersal
7296073747543	dairy-main	3	shufersal
7296073747550	meat-main	4	shufersal
7296073747567	meat-main	4	shufersal
7296073747574	meat-main	4	shufersal
7296073747581	meat-main	4	shufersal
7296073747598	pharmacy-main	16	shufersal
7296073747604	dairy-main	3	shufersal
7296073747611	dairy-main	3	shufersal
7296073747628	dairy-main	3	shufersal
7296073747659	frozen-main	2	shufersal
7296073747666	frozen-main	2	shufersal
7296073747673	frozen-main	2	shufersal
7296073747680	frozen-main	2	shufersal
7296073747710	meat-main	4	shufersal
7296073747727	electronics-main	26	shufersal
7296073747734	electronics-main	26	shufersal
7296073747741	electronics-main	26	shufersal
7296073747758	electronics-main	26	shufersal
7296073747765	electronics-main	26	shufersal
7296073747772	electronics-main	26	shufersal
7296073747789	electronics-main	26	shufersal
7296073747796	electronics-main	26	shufersal
7296073747802	electronics-main	26	shufersal
7296073747819	electronics-main	26	shufersal
7296073747826	electronics-main	26	shufersal
7296073747833	fragrance-main	13	shufersal
7296073747840	fragrance-main	13	shufersal
7296073747925	makeup-main	14	shufersal
7296073747932	fragrance-main	13	shufersal
7296073747949	fragrance-main	13	shufersal
7296073747956	fragrance-main	13	shufersal
7296073747963	fragrance-main	13	shufersal
7296073747970	dairy-main	3	shufersal
7296073747987	dairy-main	3	shufersal
7296073747994	dairy-main	3	shufersal
7296073748007	dairy-main	3	shufersal
7296073748014	dairy-main	3	shufersal
7296073748021	dairy-main	3	shufersal
7296073748038	dairy-main	3	shufersal
7296073748045	dairy-main	3	shufersal
7296073748052	dairy-main	3	shufersal
7296073748069	dairy-main	3	shufersal
7296073748076	dairy-main	3	shufersal
7296073748090	garden-main	24	shufersal
7296073748175	electronics-main	26	shufersal
7296073748212	electronics-main	26	shufersal
7296073748229	electronics-main	26	shufersal
7296073748236	electronics-main	26	shufersal
7296073748243	electronics-main	26	shufersal
7296073748250	electronics-main	26	shufersal
7296073748267	electronics-main	26	shufersal
7296073748274	electronics-main	26	shufersal
7296073748281	electronics-main	26	shufersal
7296073748298	electronics-main	26	shufersal
7296073748304	electronics-main	26	shufersal
7296073748311	electronics-main	26	shufersal
7296073748328	electronics-main	26	shufersal
7296073748335	electronics-main	26	shufersal
7296073748342	electronics-main	26	shufersal
7296073748359	electronics-main	26	shufersal
7296073748724	cooking-main	5	shufersal
7296073748731	dairy-main	3	shufersal
7296073748748	dairy-main	3	shufersal
7296073748755	dairy-main	3	shufersal
7296073748762	fragrance-main	13	shufersal
7296073748786	fragrance-main	13	shufersal
7296073748793	fragrance-main	13	shufersal
7296073748809	fragrance-main	13	shufersal
7296073748816	dairy-main	3	shufersal
7296073748847	garden-main	24	shufersal
7296073748861	vitamins-main	9	shufersal
7296073748878	fragrance-main	13	shufersal
7296073748885	fragrance-main	13	shufersal
7296073749196	electronics-main	26	shufersal
7296073749202	electronics-main	26	shufersal
7296073749219	electronics-main	26	shufersal
7296073749226	electronics-main	26	shufersal
7296073749271	pharmacy-main	16	shufersal
7296073749288	pharmacy-main	16	shufersal
7296073749318	cooking-main	5	shufersal
7296073749325	dairy-main	3	shufersal
7296073749332	dairy-main	3	shufersal
7296073749356	cooking-main	5	shufersal
7296073749394	dairy-main	3	shufersal
7296073749509	clothing-main	27	shufersal
7296073749516	clothing-main	27	shufersal
7296073749523	clothing-main	27	shufersal
7296073749554	living-room-main	23	shufersal
7296073749561	living-room-main	23	shufersal
7296073749578	living-room-main	23	shufersal
7296073749585	living-room-main	23	shufersal
7296073749615	dairy-main	3	shufersal
7296073749622	fragrance-main	13	shufersal
7296073749639	fragrance-main	13	shufersal
7296073749646	clothing-main	27	shufersal
7296073749653	clothing-main	27	shufersal
7296073749783	skincare-main	12	shufersal
7296073749806	dairy-main	3	shufersal
7296073749813	dairy-main	3	shufersal
7296073749837	fragrance-main	13	shufersal
7296073749844	fragrance-main	13	shufersal
7296073749851	fragrance-main	13	shufersal
7296073749868	clothing-main	27	shufersal
7296073749875	clothing-main	27	shufersal
7296073749882	clothing-main	27	shufersal
7296073749899	electronics-main	26	shufersal
7296073749905	electronics-main	26	shufersal
7296073749929	dairy-main	3	shufersal
7296073749936	dairy-main	3	shufersal
7296073749943	dairy-main	3	shufersal
7296073749981	pharmacy-main	16	shufersal
7296073749998	pharmacy-main	16	shufersal
7296073750000	pharmacy-main	16	shufersal
7296073750017	pharmacy-main	16	shufersal
7296073750024	pharmacy-main	16	shufersal
7296073750031	pharmacy-main	16	shufersal
7296073750048	pharmacy-main	16	shufersal
7296073750055	pharmacy-main	16	shufersal
7296073750062	pharmacy-main	16	shufersal
7296073750079	pharmacy-main	16	shufersal
7296073750086	pharmacy-main	16	shufersal
7296073750093	pharmacy-main	16	shufersal
7296073750161	skincare-main	12	shufersal
7296073750178	skincare-main	12	shufersal
7296073750239	skincare-main	12	shufersal
7296073750307	skincare-main	12	shufersal
7296073750321	skincare-main	12	shufersal
7296073750383	skincare-main	12	shufersal
7296073750390	skincare-main	12	shufersal
7296073750420	fragrance-main	13	shufersal
7296073750437	electronics-main	26	shufersal
7296073750444	electronics-main	26	shufersal
7296073750451	electronics-main	26	shufersal
7296073750468	electronics-main	26	shufersal
7296073750475	electronics-main	26	shufersal
7296073750482	electronics-main	26	shufersal
7296073750499	electronics-main	26	shufersal
7296073750505	electronics-main	26	shufersal
7296073750598	electronics-main	26	shufersal
7296073750604	electronics-main	26	shufersal
7296073750611	electronics-main	26	shufersal
7296073750628	electronics-main	26	shufersal
7296073750635	electronics-main	26	shufersal
7296073750642	electronics-main	26	shufersal
7296073750659	electronics-main	26	shufersal
7296073750666	electronics-main	26	shufersal
7296073750673	electronics-main	26	shufersal
7296073750680	electronics-main	26	shufersal
7296073750697	electronics-main	26	shufersal
7296073750703	electronics-main	26	shufersal
7296073750710	electronics-main	26	shufersal
7296073750819	electronics-main	26	shufersal
7296073750925	electronics-main	26	shufersal
7296073750949	clothing-main	27	shufersal
7296073750963	clothing-main	27	shufersal
7296073750994	clothing-main	27	shufersal
7296073751007	skincare-main	12	shufersal
7296073751045	skincare-main	12	shufersal
7296073751052	skincare-main	12	shufersal
7296073751069	skincare-main	12	shufersal
7296073751076	dairy-main	3	shufersal
7296073751106	cooking-main	5	shufersal
7296073751168	clothing-main	27	shufersal
7296073751175	clothing-main	27	shufersal
7296073751182	clothing-main	27	shufersal
7296073751199	clothing-main	27	shufersal
7296073751205	clothing-main	27	shufersal
7296073751229	skincare-main	12	shufersal
7296073751380	electronics-main	26	shufersal
7296073751397	electronics-main	26	shufersal
7296073751403	electronics-main	26	shufersal
7296073751410	electronics-main	26	shufersal
7296073751427	electronics-main	26	shufersal
7296073751434	electronics-main	26	shufersal
7296073751441	electronics-main	26	shufersal
7296073751458	electronics-main	26	shufersal
7296073751465	electronics-main	26	shufersal
7296073751472	electronics-main	26	shufersal
7296073751489	electronics-main	26	shufersal
7296073751496	electronics-main	26	shufersal
7296073751519	skincare-main	12	shufersal
7296073751571	household-main	19	shufersal
7296073751588	household-main	19	shufersal
7296073751618	household-main	19	shufersal
7296073751625	household-main	19	shufersal
7296073751632	household-main	19	shufersal
7296073751649	meat-main	4	shufersal
7296073751656	meat-main	4	shufersal
7296073751663	meat-main	4	shufersal
7296073751670	meat-main	4	shufersal
7296073751687	meat-main	4	shufersal
7296073751786	skincare-main	12	shufersal
7296073751991	meat-main	4	shufersal
7296073752004	meat-main	4	shufersal
7296073752011	meat-main	4	shufersal
7296073752028	meat-main	4	shufersal
7296073752059	meat-main	4	shufersal
7296073752066	dairy-main	3	shufersal
7296073752073	dairy-main	3	shufersal
7296073752097	fragrance-main	13	shufersal
7296073752103	dairy-main	3	shufersal
7296073752110	fragrance-main	13	shufersal
7296073752318	electronics-main	26	shufersal
7296073752349	frozen-main	2	shufersal
7296073752356	frozen-main	2	shufersal
7296073752370	frozen-main	2	shufersal
7296073752387	clothing-main	27	shufersal
7296073752394	frozen-main	2	shufersal
7296073752417	clothing-main	27	shufersal
7296073752424	clothing-main	27	shufersal
7296073752431	frozen-main	2	shufersal
7296073752448	frozen-main	2	shufersal
7296073752486	skincare-main	12	shufersal
7296073752493	skincare-main	12	shufersal
7296073752547	clothing-main	27	shufersal
7296073752554	clothing-main	27	shufersal
7296073752561	clothing-main	27	shufersal
7296073752585	skincare-main	12	shufersal
7296073752714	clothing-main	27	shufersal
7296073752813	frozen-main	2	shufersal
7296073752844	frozen-main	2	shufersal
7296073752851	frozen-main	2	shufersal
7296073752868	frozen-main	2	shufersal
7296073752875	cooking-main	5	shufersal
7296073752882	cooking-main	5	shufersal
7296073752899	cooking-main	5	shufersal
7296073752905	electronics-main	26	shufersal
7296073752912	electronics-main	26	shufersal
7296073752929	electronics-main	26	shufersal
7296073752936	electronics-main	26	shufersal
7296073752943	electronics-main	26	shufersal
7296073752998	snacks-main	7	shufersal
7296073753001	snacks-main	7	shufersal
7296073753018	snacks-main	7	shufersal
7296073753025	organic-main	10	shufersal
7296073753032	organic-main	10	shufersal
7296073753049	organic-main	10	shufersal
7296073753056	organic-main	10	shufersal
7296073753087	skincare-main	12	shufersal
7296073753094	frozen-main	2	shufersal
7296073753124	skincare-main	12	shufersal
7296073753131	skincare-main	12	shufersal
7296073753179	cooking-main	5	shufersal
7296073753186	cooking-main	5	shufersal
7296073753193	cooking-main	5	shufersal
7296073753209	frozen-main	2	shufersal
7296073753216	frozen-main	2	shufersal
7296073753377	meat-main	4	shufersal
7296073753384	meat-main	4	shufersal
7296073753391	meat-main	4	shufersal
7296073753407	meat-main	4	shufersal
7296073753414	meat-main	4	shufersal
7296073753421	meat-main	4	shufersal
7296073753438	meat-main	4	shufersal
7296073753599	clothing-main	27	shufersal
7296073753605	clothing-main	27	shufersal
7296073753612	garden-main	24	shufersal
7296073753704	fragrance-main	13	shufersal
7296073753711	clothing-main	27	shufersal
7296073753728	clothing-main	27	shufersal
7296073753735	drinks-main	8	shufersal
7296073753759	clothing-main	27	shufersal
7296073753766	drinks-main	8	shufersal
7296073753773	drinks-main	8	shufersal
7296073753780	clothing-main	27	shufersal
7296073753797	clothing-main	27	shufersal
7296073753803	clothing-main	27	shufersal
7296073753810	clothing-main	27	shufersal
7296073753827	clothing-main	27	shufersal
7296073753834	clothing-main	27	shufersal
7296073753841	clothing-main	27	shufersal
7296073753858	clothing-main	27	shufersal
7296073753865	clothing-main	27	shufersal
7296073753872	clothing-main	27	shufersal
7296073753889	clothing-main	27	shufersal
7296073753902	clothing-main	27	shufersal
7296073753919	clothing-main	27	shufersal
7296073753926	drinks-main	8	shufersal
7296073753971	skincare-main	12	shufersal
7296073754022	frozen-main	2	shufersal
7296073754046	garden-main	24	shufersal
7296073754091	meat-main	4	shufersal
7296073754107	meat-main	4	shufersal
7296073754114	meat-main	4	shufersal
7296073754121	meat-main	4	shufersal
7296073754268	fragrance-main	13	shufersal
7296073754275	fragrance-main	13	shufersal
7296073754282	fragrance-main	13	shufersal
7296073754299	fragrance-main	13	shufersal
7296073754305	fragrance-main	13	shufersal
7296073754312	fragrance-main	13	shufersal
7296073754343	fragrance-main	13	shufersal
7296073754411	meat-main	4	shufersal
7296073754459	electronics-main	26	shufersal
7296073754466	electronics-main	26	shufersal
7296073754473	electronics-main	26	shufersal
7296073754480	electronics-main	26	shufersal
7296073754497	fragrance-main	13	shufersal
7296073754633	cooking-main	5	shufersal
7296073754640	cooking-main	5	shufersal
7296073754701	clothing-main	27	shufersal
7296073754718	clothing-main	27	shufersal
7296073754725	clothing-main	27	shufersal
7296073754732	clothing-main	27	shufersal
7296073754749	clothing-main	27	shufersal
7296073754756	clothing-main	27	shufersal
7296073754763	skincare-main	12	shufersal
7296073754787	skincare-main	12	shufersal
7296073754824	skincare-main	12	shufersal
7296073754831	skincare-main	12	shufersal
